ID Estacion,Autoridad Ambiental,Estacion,Latitud,Longitud,Variable,Unidades,Tiempo de exposición (horas),a�o,Promedio,Suma,No. de datos,Representatividad Temporal,Excedencias limite actual,Porcentaje excedencias limite actual,Mediana,Percentil 98,Maximo,Fechas/horas del maximo,Minimo,Fechas/horas del mi�nimo,Dias de excedencias,Codigo del Departamento,Nombre del Departamento,Codigo del Municipio,Nombre del Municipio,Tipo de Estacion
"99,999",AMVA,BEL-SUB. EPM,6.339347,-75.564006,PM10,ugm3,24,"2,011",50.8,"1,372.25",27,7,0,0,52.3,69,73,26/01/2011 0:00,35.8,2/1/2011 0:00,0,5,ANTIOQUIA,5088,BELLO,Fija
"29,586",CAR,MOCHUELO,4.530213886,-74.14221714,PM10,ugm3,24,"2,011",50.8,"7,211.80",142,78,0,0,50.7,70.4,78.6,17/01/2011,28.6,1/8/2011,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"99,999",AMVA,BEL-SUB. EPM,6.339347,-75.564006,PM10,ugm3,1,"2,011",51.1,"33,502.05",655,7,0,0,47,102.7,182.8,5/1/2011 6:00,10.6,10/1/2011 22:00,0,5,ANTIOQUIA,5088,BELLO,Fija
"8,210",SDA,SUBA,4.76135,-74.093483,PM10,ugm3,24,"2,011",51.4,"16,767.29",326,89,0,0,51,75.7,88.7,7/4/2011 0:00,29.3,18/10/2011 0:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,210",SDA,SUBA,4.76135,-74.093483,PM10,ugm3,1,"2,011",51.5,"408,536","7,939",91,0,0,47.7,104.7,245.2,19/08/2011 9:00,1,27/05/2011 4:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,212",SDA,FONTIBÓN,4.6701,-74.14155,PM10,ugm3,1,"2,011",52,"382,739.33","7,356",84,0,0,46.2,132.1,311.3,8/6/2011 9:00,2.7,21/11/2011 2:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,212",SDA,FONTIBÓN,4.6701,-74.14155,PM10,ugm3,24,"2,011",52.1,"15,849.77",304,83,1,0.33,50.1,87.1,103.2,17/03/2011 0:00,17.7,25/09/2011 0:00,1,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,219",SDA,TUNAL,4.576283,-74.130967,PM10,ugm3,24,"2,011",52.1,"18,609.53",357,98,2,0.56,51,92,106.4,25/11/2011 0:00,16.6,24/07/2011 0:00,2,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"9,122",CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,PM10,ugm3,1,"2,011",52.2,"342,002","6,547",75,0,0,48,116,222,15/01/2011 9:00,5,21/04/2011 14:00,0,5,ANTIOQUIA,5266,ENVIGADO,Fija
"9,122",CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,PM10,ugm3,24,"2,011",52.2,"14,659.45",281,77,0,0,51.8,81.8,93.1,14/01/2011 0:00,16.1,22/04/2011 0:00,0,5,ANTIOQUIA,5266,ENVIGADO,Fija
"8,219",SDA,TUNAL,4.576283,-74.130967,PM10,ugm3,1,"2,011",52.2,"446,831.33","8,566",98,0,0,44,139.3,251.3,12/1/2011 12:00,3.7,21/04/2011 6:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"9,039",CORPONOR,CINERA,7.888924,-72.505463,PM10,ugm3,24,"2,011",54.4,"2,449.63",45,N/A,0,0,58.1,93.4,94.4,16/05/2011,14.6,19/05/2011,0,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"99,999",AMVA,MED-UN FAC. MINAS (S),6.274003,-75.592578,PM10,ugm3,24,"2,011",55.1,"4,624.95",84,69,0,0,55.5,87,97.2,12/5/2011,6.6,8/6/2011,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"9,021",AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PM10,ugm3,1,"2,011",55.4,"301,273.47","5,436",62,0,0,51.9,116.9,229.4,19/06/2011 22:00,0.4,31/07/2011 17:00,0,5,ANTIOQUIA,5360,ITAGÜÍ,Fija
"9,021",AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PM10,ugm3,24,"2,011",55.4,"11,633.57",210,58,0,0,55.6,81.4,87.6,12/5/2011 0:00,22.3,17/10/2011 0:00,0,5,ANTIOQUIA,5360,ITAGÜÍ,Fija
"8,216",SDA,PUENTE ARANDA,4.631767,-74.117483,PM10,ugm3,1,"2,011",55.4,"459,975.57","8,307",95,0,0,49.3,142,280.2,27/10/2011 9:00,3.2,30/05/2011 1:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,216",SDA,PUENTE ARANDA,4.631767,-74.117483,PM10,ugm3,24,"2,011",55.5,"19,087.97",344,94,5,1.45,55.5,91.3,124.5,17/03/2011 0:00,10.8,12/6/2011 0:00,5,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"9,025",AMVA,ÉXITO SAN ANTONIO,6.249333,-75.57025,PM10,ugm3,1,"2,011",57.8,"480,204.32","8,307",95,0,0,54.3,117.6,273.1,3/6/2011 0:00,7.2,15/12/2011 4:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"9,025",AMVA,ÉXITO SAN ANTONIO,6.249333,-75.57025,PM10,ugm3,24,"2,011",57.9,"19,965.87",345,95,1,0.29,57.5,84.7,145.9,30/03/2011 0:00,25,22/04/2011 0:00,1,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"9,047",CORPOCESAR,ZM07 PLAN BONITO,9.640611,-73.497889,PM10,ugm3,24,"2,011",58.4,"6,720.17",115,94,15,13.04,50.8,139.1,151,31/01/2011,16.4,16/10/2011,15,20,CESAR,20250,EL PASO,Fija
"8,775",CVC,PALMIRA,3.5375,-76.300833,PM10,ugm3,24,"2,011",59,"12,281.60",208,57,0,0,58.3,92,96.4,22/02/2011 0:00,18.4,2/1/2011 0:00,0,76,VALLE DEL CAUCA,76520,PALMIRA,Fija
"8,775",CVC,PALMIRA,3.5375,-76.300833,PM10,ugm3,1,"2,011",59.2,"293,336.06","4,954",57,0,0,56.4,124.6,210.7,21/01/2011 18:00,1.8,11/9/2011 15:00,0,76,VALLE DEL CAUCA,76520,PALMIRA,Fija
"8,202",CDMB,CENTRO,7.119263,-73.127055,PM10,ugm3,24,"2,011",61.2,"21,002.39",343,94,3,0.87,59.4,92.8,110.4,19/03/2011 0:00,30.3,22/04/2011 0:00,3,68,SANTANDER,68001,BUCARAMANGA,Fija
"8,202",CDMB,CENTRO,7.119263,-73.127055,PM10,ugm3,1,"2,011",61.4,"510,176.03","8,315",95,0,0,58.3,122.3,230.9,2/2/2011 10:00,6.8,23/04/2011 1:00,0,68,SANTANDER,68001,BUCARAMANGA,Fija
"8,776",CVC,ACOPI,3.49625,-76.506972,PM10,ugm3,24,"2,011",64.2,"5,392.17",84,N/A,2,2.38,67.4,95.1,107.4,20/07/2011,18.9,18/09/2011,2,76,VALLE DEL CAUCA,76892,YUMBO,Fija
"9,048",CORPOCESAR,LA JAGUA VÍA,9.565528,-73.332639,PM10,ugm3,24,"2,011",65.9,"6,918.09",105,86,8,7.62,64,121.6,149.5,31/01/2011,24.2,10/10/2011,8,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija
"8,300",CORPOBOYACA,EL RECREO,5.726544,-72.920647,PM10,ugm3,24,"2,011",66.8,"9,692.53",145,40,9,6.21,63.8,112.4,125.4,20/09/2011 0:00,33.4,21/03/2011 0:00,9,15,BOYACÁ,15759,SOGAMOSO,Fija
"8,300",CORPOBOYACA,EL RECREO,5.726544,-72.920647,PM10,ugm3,1,"2,011",66.9,"229,176.25","3,426",39,0,0,54,191.5,470.5,11/2/2011 5:00,2,02/06/2011 13:00:00 - 18/07/2011 13:00:00 - 18/08/2011 13:00:00,0,15,BOYACÁ,15759,SOGAMOSO,Fija
"30,417",CORANTIOQUIA,CA. BELEN AGUAS FRIAS 2011,6.234722,-75.628056,PM10,ugm3,24,"2,011",68,544,8,7,1,12.5,69,110,115,14/01/2011,41,2/1/2011,1,5,ANTIOQUIA,5001,MEDELLÍN,Indicativa
"99,999",AMVA,MED-UN FAC. MINAS,6.274003,-75.592578,PM10,ugm3,24,"2,011",72.2,"4,981.14",69,19,2,2.9,72.8,101.3,105.2,13/07/2011 0:00,44,27/03/2011 0:00,2,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"99,999",AMVA,MED-UN FAC. MINAS,6.274003,-75.592578,PM10,ugm3,1,"2,011",73.4,"175,248.04","2,389",27,0,0,65.7,158,175.7,20/06/2011 10:00:00 - 20/06/2011 11:00:00,3.8,6/5/2011 22:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"20,383",CORANTIOQUIA,ALTAVISTA,6.222584,-75.628207,PM10,ugm3,1,"2,011",75.5,"329,454","4,363",50,0,0,64,208,524,27/10/2011 20:00,7,14/07/2011 13:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"20,383",CORANTIOQUIA,ALTAVISTA,6.222584,-75.628207,PM10,ugm3,24,"2,011",75.6,"13,983.40",185,51,26,14.05,74.1,118.5,141.9,27/10/2011 0:00,31.3,21/04/2011 0:00,26,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"8,248",CORPONOR,SENA,7.902922,-72.507232,PM10,ugm3,24,"2,011",76,"3,345.58",44,N/A,3,6.82,72.9,107.5,110.2,10/3/2011,53.1,17/11/2011,3,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,1,"2,011",78.4,"582,954.50","7,435",85,0,0,70.3,181.8,319.5,13/01/2011 10:00,12.7,12/9/2011 3:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,24,"2,011",78.5,"23,942.29",305,84,50,16.39,78.7,125.2,143,17/03/2011 0:00,27.2,22/04/2011 0:00,50,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"9,038",CORPONOR,PANAMERICANO,7.937183,-72.503775,PM10,ugm3,24,"2,011",81.8,"3,599.97",44,N/A,8,18.18,78.9,117.8,126.6,13/03/2011,44.6,13/11/2011,8,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"9,055",CORPOCESAR,ZM18 MÓVIL 1 NORCARBÓN,9.5565,-73.275889,PM10,ugm3,24,"2,011",84.5,"2,619.57",31,25,7,22.58,77.4,173.1,174.3,25/01/2011,24.1,22/04/2011,7,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija
"8,218",SDA,CARVAJAL - SEVILLANA,4.595617,-74.148583,PM10,ugm3,24,"2,011",85.6,"29,881.24",349,96,106,30.37,85.7,133.4,179.5,2/7/2011 0:00,18.1,22/04/2011 0:00,106,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,218",SDA,CARVAJAL - SEVILLANA,4.595617,-74.148583,PM10,ugm3,1,"2,011",85.9,"717,713.33","8,359",95,0,0,79.7,195.8,378.2,1/7/2011 23:00,4.5,22/04/2011 12:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"9,038",CORPONOR,PANAMERICANO,7.937183,-72.503775,PM10,ugm3,24,"2,012",66.8,"1,403.09",21,N/A,0,0,67.6,87,88,20/03/2012,33.1,1/6/2012,0,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"31,823",CVC,URBANO,3.411467,-76.347278,PM10,ugm3,24,"2,012",67,"5,491.39",82,67,8,9.76,67.2,108.4,116.3,24/02/2012,17,9/9/2012,8,76,VALLE DEL CAUCA,76130,CANDELARIA,Fija
"20,383",CORANTIOQUIA,ALTAVISTA,6.222584,-75.628207,PM10,ugm3,1,"2,012",69.4,"543,363","7,834",89,0,0,56,216,352,23/01/2012 20:00,7,6/4/2012 13:00,0,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"20,383",CORANTIOQUIA,ALTAVISTA,6.222584,-75.628207,PM10,ugm3,24,"2,012",69.4,"22,846.18",329,90,37,11.25,65.2,137.5,160.3,18/02/2012 0:00,25.8,20/08/2012 0:00,37,5,ANTIOQUIA,5001,MEDELLÍN,Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,1,"2,012",70.4,"546,005.50","7,753",88,0,0,60.7,178.1,460.7,1/1/2012 3:00,11.7,26/06/2012 4:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,24,"2,012",70.8,"22,574.64",319,87,36,11.29,67,122.4,151.8,17/02/2012 0:00,27.3,11/6/2012 0:00,36,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"8,248",CORPONOR,SENA,7.902922,-72.507232,PM10,ugm3,24,"2,012",72.8,"1,310.83",18,N/A,1,5.56,72.5,103.8,110.6,1/6/2012,33.6,2/5/2012,1,54,NORTE DE SANTANDER,54001,CÚCUTA,Fija
"9,047",CORPOCESAR,ZM07 PLAN BONITO,9.640611,-73.497889,PM10,ugm3,24,"2,012",74.1,"8,294.04",112,92,29,25.89,56.8,220.8,250.8,8/3/2012,10.9,18/11/2012,29,20,CESAR,20250,EL PASO,Fija
"28,412",CORTOLIMA,LÍBANO,4.920944,-75.057583,PM10,ugm3,24,"2,012",11.6,474,41,22,0,0,10,27,27,03/10/2012 - 14/11/2012,4,05/08/2012 - 10/09/2012,0,73,TOLIMA,73411,LÍBANO,Indicativa
"30,423",CORANTIOQUIA,CA. BELLO 2011,6.316667,-75.538333,PM10,ugm3,24,"2,012",14.2,28.35,2,2,0,0,14.2,16.2,16.3,4/1/2012,12.1,7/1/2012,0,5,ANTIOQUIA,5088,BELLO,Indicativa
"8,994",CRQ,CRQ,4.556389,-75.661944,PM10,ugm3,24,"2,012",16.5,"2,162.37",131,36,0,0,16.7,28.6,29.9,28/03/2012,7,30/08/2012,0,63,QUINDÍO,63001,ARMENIA,Fija
"30,432",CORANTIOQUIA,CA. TITIRIBI 2012,6.063333,-75.793333,PM10,ugm3,24,"2,012",17.4,157.01,9,7,0,0,17.5,22.7,23.2,19/04/2012,12.5,5/4/2012,0,5,ANTIOQUIA,5809,TITIRIBÍ,Indicativa
"28,625",CORPOGUAJIRA,ALBANIA_CG,11.157528,-72.588333,PM10,ugm3,24,"2,012",18.8,394.06,21,17,0,0,18.2,26.4,27,9/12/2012,13,26/11/2012,0,44,LA GUAJIRA,44035,ALBANIA,Fija
"8,241",CORNARE,ZONA FRANCA,6.152354,-75.418438,PM10,ugm3,24,"2,012",20.3,709.84,35,29,0,0,18.6,39.6,40.9,27/06/2012,8.3,30/06/2012,0,5,ANTIOQUIA,5615,RIONEGRO,Indicativa
"9,144",CRQ,COMFENALCO,4.535556,-75.671111,PM10,ugm3,24,"2,012",21.3,"7,231.36",339,93,0,0,21.5,30.4,32.6,28/03/2012,10.4,24/01/2012,0,63,QUINDÍO,63001,ARMENIA,Fija
"19,664",CARDER,RÍO RISARALDA,4.930789,-75.863733,PM10,ugm3,24,"2,012",21.9,"1,180.17",54,44,0,0,20.4,45.8,46.5,28/10/2012,4.9,8/4/2012,0,66,RISARALDA,66400,LA VIRGINIA,Fija
"8,239",CORNARE,HOSPITAL GUARNE,6.281944,-75.444722,PM10,ugm3,24,"2,012",23.4,794.01,34,28,0,0,21.6,40.7,47,21/06/2012,11,5/8/2012,0,5,ANTIOQUIA,5318,GUARNE,Indicativa
"9,117",CAM,CAM NORTE,2.9625,-75.297467,PM10,ugm3,24,"2,012",23.9,"3,424.45",143,39,0,0,22,47.2,51.5,1/1/2012,2.6,7/1/2012,0,41,HUILA,41001,NEIVA,Fija
"8,218",SDA,CARVAJAL - SEVILLANA,4.595617,-74.148583,PM10,ugm3,1,"2,012",76.4,"607,438.50","7,949",90,0,0,72,170.5,319.3,23/03/2012 9:00,4.7,12/4/2012 5:00,0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
"19,662",CARDER,BALALAIKA,4.831314,-75.680569,PM10,ugm3,24,"2,012",50.8,"3,966.21",78,64,2,2.56,47.4,96.8,116,14/12/2012,21.3,15/06/2012,2,66,RISARALDA,66170,DOSQUEBRADAS,Fija
"9,019",CRC,EDIFICIO EDGAR NEGRET,2.445161,-76.605444,PM10,ugm3,24,"2,012",25,"1,952.87",78,64,0,0,23.8,40.1,45.8,25/10/2012,7.9,10/4/2012,0,19,CAUCA,19001,POPAYÁN,Fija
"26,175",CORPAMAG,CLUB SANTA MARTA,11.240446,-74.216389,PM10,ugm3,24,"2,012",26.5,"2,809.60",106,87,0,0,24.1,55.7,82.4,10/1/2012,12.7,18/02/2012,0,47,MAGDALENA,47001,SANTA MARTA,Fija
"26,182",CORPAMAG,ALCATRACES,11.085883,-74.217418,PM10,ugm3,24,"2,012",26.8,"3,183.70",119,98,0,0,25,56.9,62.3,15/02/2012,13.9,27/02/2012,0,47,MAGDALENA,47001,SANTA MARTA,Fija
"8,206",CDMB,NORTE,7.148773,-73.134865,PM10,ugm3,1,"2,012",27.6,"236,095.81","8,560",97,0,0,24.5,70.8,195.6,22/04/2012 13:00,0.2,27/03/2012 3:00,0,68,SANTANDER,68001,BUCARAMANGA,Fija
"8,206",CDMB,NORTE,7.148773,-73.134865,PM10,ugm3,24,"2,012",27.6,"9,814.14",356,97,0,0,26.4,43.5,63.2,3/3/2012 0:00,12.4,7/4/2012 0:00,0,68,SANTANDER,68001,BUCARAMANGA,Fija
"8,978",CORPOGUAJIRA,CONEJO,10.782556,-72.796139,PM10,ugm3,24,"2,012",28.3,"2,917.55",103,84,0,0,24.3,66.1,78.3,21/03/2012,9,17/06/2012,0,44,LA GUAJIRA,44279,FONSECA,Fija
"29,650",CORPOGUAJIRA,SITIO NUEVO,10.791083,-72.882028,PM10,ugm3,24,"2,012",28.5,"2,933.41",103,84,1,0.97,25,61.3,119.8,8/6/2012,9.1,6/10/2012,1,44,LA GUAJIRA,44279,FONSECA,Fija
"9,056",CORPOCESAR,ESTACIÓN BECERRIL,9.702167,-73.279222,PM10,ugm3,24,"2,012",28.6,"2,999.82",105,86,0,0,27.2,48.8,57.2,17/03/2012,4.6,21/07/2012,0,20,CESAR,20045,BECERRIL,Fija
"9,052",CORPOCESAR,ZM14 ESTADOS UNIDOS,9.626389,-73.209694,PM10,ugm3,24,"2,012",28.6,85.7,3,2,0,0,24.2,45.1,46,9/11/2012,15.4,3/11/2012,0,20,CESAR,20045,BECERRIL,Fija
"26,180",CORPAMAG,CARBOGRANELES,11.108296,-74.223872,PM10,ugm3,24,"2,012",28.9,"3,300.30",114,93,0,0,26.4,54.1,79.6,19/01/2012,11.4,1/3/2012,0,47,MAGDALENA,47001,SANTA MARTA,Fija
"9,053",CORPOCESAR,ESTACIÓN CHIRIGUANÁ,9.363639,-73.607083,PM10,ugm3,24,"2,012",28.9,"9,474.08",328,90,0,0,27.9,60.7,68.3,25/02/2012,5.4,16/06/2012,0,20,CESAR,20178,CHIRIGUANÁ,Fija
"9,049",CORPOCESAR,ZM11 MINGUILLO,9.940778,-73.500592,PM10,ugm3,24,"2,012",28.9,"2,229.06",77,63,0,0,28.6,54.3,58.1,29/03/2012,3.6,20/01/2012,0,20,CESAR,20621,LA PAZ,Fija
"26,178",CORPAMAG,ZUANA,11.140901,-74.226548,PM10,ugm3,24,"2,012",29.3,"2,106.70",72,59,0,0,25.4,63.1,68.3,18/05/2012,13.9,25/01/2012,0,47,MAGDALENA,47001,SANTA MARTA,Fija
"9,148",CORNARE,RIONEGRO-IMUSA,6.18,-75.3675,PM10,ugm3,24,"2,012",29.4,971.03,33,27,0,0,28.6,53.5,55.6,29/08/2012,14.9,5/8/2012,0,5,ANTIOQUIA,5615,RIONEGRO,Indicativa
"8,984",CORPOGUAJIRA,LOS REMEDIOS,11.099333,-72.542028,PM10,ugm3,24,"2,012",29.7,"3,002.32",101,83,0,0,26.6,68,78,18/03/2012,9.8,1/12/2012,0,44,LA GUAJIRA,44035,ALBANIA,Fija
"9,043",CORPOCESAR,LA AURORA,9.466028,-73.550833,PM10,ugm3,24,"2,012",30.2,"3,470.02",115,94,0,0,25.6,73.1,82.5,25/02/2012,5.8,7/10/2012,0,20,CESAR,20178,CHIRIGUANÁ,Fija
"30,044",CORPOBOYACA,ESTACIÓN PAIPA,5.7719,-73.136914,PM10,ugm3,1,"2,012",30.4,"135,115.06","4,445",51,0,0,26.5,82.6,313,21/02/2012 17:00,1.1,15/11/2012 21:00,0,15,BOYACÁ,15516,PAIPA,Fija
"30,044",CORPOBOYACA,ESTACIÓN PAIPA,5.7719,-73.136914,PM10,ugm3,24,"2,012",30.4,"5,537.17",182,50,0,0,28.6,57.7,61.7,5/1/2012 0:00,10.3,15/11/2012 0:00,0,15,BOYACÁ,15516,PAIPA,Fija
"9,050",CORPOCESAR,RINCÓN HONDO,9.393972,-73.490083,PM10,ugm3,24,"2,012",30.6,"3,333.59",109,89,0,0,27.4,78.8,95.4,8/3/2012,3,18/11/2012,0,20,CESAR,20178,CHIRIGUANÁ,Fija
"8,223",CRC,MIRANDA,3.250979,-76.22907,PM10,ugm3,24,"2,012",30.8,215.76,7,2,0,0,29.2,50.2,51.7,17/05/2012,13.9,19/05/2012,0,19,CAUCA,19455,MIRANDA,Indicativa
"8,805",CORPONARIÑO,UNIMAR,1.223796,-77.283628,PM10,ugm3,24,"2,012",31.3,"3,256",104,85,0,0,27.5,83.3,94.2,1/1/2012,2.9,2/7/2012,0,52,NARIÑO,52001,PASTO,Fija
"99,999",CORPOCALDAS,LICORERA,5.068541,-75.517201,PM10,ugm3,24,"2,012",31.5,"3,562.19",113,93,0,0,29.9,65.6,68.6,1/10/2012,6.2,6/5/2012,0,17,CALDAS,17001,MANIZALES,Fija
"9,085",AMVA,HOSPITAL S.V. PAUL,6.436,-75.333431,PM10,ugm3,24,"2,012",31.6,"3,472.29",110,90,0,0,29.2,57.5,68.5,26/06/2012,10.5,2/11/2012,0,5,ANTIOQUIA,5079,BARBOSA,Fija
"26,181",CORPAMAG,DON JACA,11.098474,-74.218844,PM10,ugm3,24,"2,012",31.9,"3,758.90",118,97,0,0,28.9,73.8,86.5,3/5/2012,14.2,1/3/2012,0,47,MAGDALENA,47001,SANTA MARTA,Fija
"8,986",DAGMA,LA FLORA,3.490514,-76.521225,PM10,ugm3,1,"2,012",32.3,"131,365.10","4,065",46,0,0,27.5,97.3,197.3,1/5/2012 19:00,0.1,10/04/2012 09:00:00 - 02/05/2012 06:00:00 - 02/05/2012 07:00:00 - 04/05/2012 22:00:00 - 08/05/2012 23:00:00 - 20/05/2012 07:00:00 - 25/05/2012 01:00:00 - 25/05/2012 02:00:00 - 29/05/2012 01:00:00 - 31/05/2012 01:00:00 - 31/05/2012 02:00:00 - 06/06/2012 03:00:00 - 08/06/2012 22:00:00 - 08/06/2012 23:00:00 - 09/06/2012 00:00:00 - 09/06/2012 01:00:00 - 09/06/2012 02:00:00 - 10/06/2012 06:00:00 - 10/06/2012 18:00:00 - 10/06/2012 19:00:00 - 10/06/2012 20:00:00 - 13/06/2012 04:00:00 - 13/06/2012 05:00:00 - 13/06/2012 06:00:00 - 13/06/2012 07:00:00 - 13/06/2012 23:00:00 - 15/06/2012 04:00:00 - 15/06/2012 06:00:00 - 15/06/2012 14:00:00 - 15/06/2012 15:00:00 - 15/06/2012 16:00:00 - 16/06/2012 02:00:00 - 16/06/2012 03:00:00 - 16/06/2012 04:00:00 - 16/06/2012 05:00:00 - 16/06/2012 06:00:00 - 16/06/2012 11:00:00 - 16/06/2012 12:00:00 - 16/06/2012 13:00:00 - 17/06/2012 07:00:00 - 17/06/2012 08:00:00 - 17/06/2012 15:00:00 - 17/06/2012 16:00:00 - 17/06/2012 17:00:00 - 18/06/2012 04:00:00 - 18/06/2012 07:00:00 - 18/06/2012 08:00:00 - 18/06/2012 23:00:00 - 20/06/2012 15:00:00 - 23/06/2012 13:00:00 - 28/06/2012 02:00:00 - 29/06/2012 01:00:00 - 29/06/2012 02:00:00 - 03/07/2012 01:00:00 - 03/07/2012 02:00:00 - 04/07/2012 18:00:00 - 04/07/2012 19:00:00 - 05/07/2012 23:00:00 - 08/07/2012 23:00:00 - 11/07/2012 02:00:00 - 14/07/2012 21:00:00 - 14/07/2012 22:00:00 - 16/07/2012 00:00:00 - 16/07/2012 01:00:00 - 20/07/2012 02:00:00 - 20/07/2012 03:00:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,003",CORPOCESAR,BOMBEROS,10.468622,-73.257642,PM10,ugm3,24,"2,012",32.4,"3,822.65",118,97,0,0,29.5,59.5,74.9,29/03/2012,11.3,23/08/2012,0,20,CESAR,20001,VALLEDUPAR,Fija
"30,004",DAGMA,ERA OBRERO,3.450419,-76.522267,PM10,ugm3,1,"2,012",32.4,"120,689","3,726",42,0,0,28,93,217,12/10/2012 16:00,1,17/01/2012 19:00:00 - 18/01/2012 02:00:00 - 18/01/2012 03:00:00 - 18/01/2012 04:00:00 - 19/01/2012 00:00:00 - 19/01/2012 20:00:00 - 03/09/2012 19:00:00 - 03/09/2012 20:00:00 - 07/09/2012 19:00:00 - 07/09/2012 20:00:00 - 08/09/2012 19:00:00 - 08/09/2012 20:00:00 - 08/09/2012 21:00:00 - 09/09/2012 01:00:00 - 09/09/2012 19:00:00 - 10/09/2012 05:00:00 - 10/09/2012 19:00:00 - 11/09/2012 19:00:00 - 12/09/2012 17:00:00 - 15/09/2012 19:00:00 - 16/09/2012 19:00:00 - 16/09/2012 20:00:00 - 16/09/2012 21:00:00 - 18/09/2012 19:00:00 - 30/09/2012 21:00:00 - 05/10/2012 00:00:00 - 06/10/2012 01:00:00 - 06/10/2012 02:00:00 - 07/10/2012 14:00:00 - 07/10/2012 15:00:00 - 07/10/2012 16:00:00 - 14/10/2012 15:00:00 - 14/10/2012 16:00:00 - 14/10/2012 18:00:00 - 24/10/2012 02:00:00 - 24/10/2012 03:00:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"9,026",CORPOCESAR,LA LOMA CENTRO,9.614167,-73.604444,PM10,ugm3,24,"2,012",32.6,"2,735.21",84,69,1,1.19,28.4,67.8,139,8/3/2012,7.3,18/11/2012,1,20,CESAR,20250,EL PASO,Fija
"30,004",DAGMA,ERA OBRERO,3.450419,-76.522267,PM10,ugm3,24,"2,012",33,"5,046.28",153,42,0,0,31.7,61.1,82.2,1/9/2012 0:00,4.5,4/9/2012 0:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"8,226",CRC,SANTANDER,3.005131,-76.481559,PM10,ugm3,24,"2,012",33.1,231.8,7,2,0,0,34.7,48.1,49.8,21/04/2012,21.8,22/04/2012,0,19,CAUCA,19698,SANTANDER DE QUILICHAO,Indicativa
"26,184",CORPAMAG,COSTA VERDE,11.022095,-74.246364,PM10,ugm3,24,"2,012",33.2,"3,713.30",112,92,0,0,29.3,68.8,89.8,6/2/2012,14.7,28/01/2012,0,47,MAGDALENA,47189,CIÉNAGA,Fija
"8,218",SDA,CARVAJAL - SEVILLANA,4.595617,-74.148583,PM10,ugm3,24,"2,012",76.5,"25,550.58",334,91,48,14.37,75.4,119.5,131.7,9/2/2012 0:00,29.4,2/12/2012 0:00,48,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Fija
